rank	genome_size
RUG563 sp900320085	2911921
RUG563 sp902761755	2217881
RUG563 sp902764565	3021668
RUG563 sp902773895	2433425
RUG563 sp902788445	3095838
RUG563 sp902793245	3475697
RUG563 sp902795275	2953768.6666666665
RUG563 sp902801765	2909878.5
RUG740 sp900316415	2527776
RUG740 sp900321945	2528398
RUG740 sp902778055	2976094
RUG740 sp902797445	2717158
RUG756 sp900322115	3161597.5
RUG756 sp902796115	3173602
RUG756 sp902803675	2764374.5
SFFH01 sp002395225	4760997
SFFH01 sp004555535	2936626
SFFH01 sp004556985	2613503
SFFH01 sp004557905	2555322
SFFH01 sp900313545	2853263.5
SFFH01 sp900542395	2354752.5
SFFH01 sp900542445	2727849
SFFH01 sp900548125	2537767
SFFH01 sp902767305	3660074
SFFH01 sp902781095	2705059
SFFS01 sp004557805	2781264
SFHK01 sp004556395	2981426
SFMI01 sp004556155	2380911
SFMI01 sp902761825	2867972
SFMI01 sp902764185	2673124
SFMI01 sp902781945	2912824
SFMI01 sp902787835	2571117
SFTH01 sp004554085	2977250
SFTH01 sp004557125	3208704
SFTH01 sp004563405	2662936
UBA1038 sp002305755	2028704
UBA1038 sp012512355	2004592
UBA1038 sp012513645	2004502
UBA1038 sp012513735	1681277
UBA11524 sp000437595	2889423.45
UBA11524 sp900769075	2777574
UBA1224 sp002309235	2941294
UBA1224 sp902782795	2492921
UBA2862 sp002350605	2940025.5
UBA2862 sp900315585	2720301
UBA2862 sp900317565	3493940
UBA2862 sp900318045	3499077.8571428573
UBA2862 sp902764285	2818720
UBA2862 sp902765305	4043811.5
UBA2862 sp902765395	3382185
UBA2862 sp902773515	2478206
UBA2862 sp902777335	3643759
UBA2862 sp902778045	2911341
UBA2862 sp902778995	3882354
UBA2862 sp902785105	3438993
UBA2862 sp902790175	2433770
UBA2862 sp902790525	3748196
UBA2862 sp902793325	3233457
UBA2862 sp902798105	3462192.5
UBA2862 sp902799045	2909645
UBA2862 sp902799465	2991903.5
UBA2862 sp902800625	3277041.5
UBA2862 sp902801165	3547365
UBA2943 sp002350845	4105502.4
UBA2943 sp900321295	3725436
UBA2943 sp900321565	3884557
UBA2943 sp902764915	4225542
UBA2943 sp902774025	3953317
UBA2943 sp902775835	4092071
UBA4246 sp002391225	2760744
UBA4246 sp902760595	2669253
UBA4246 sp902766515	3016601
UBA4246 sp902789795	2586784
UBA4246 sp902790015	2624818
UMGS1600 sp900553295	2446773.5
UMGS1600 sp900553315	2413269
UMGS1603 sp004555155	2389425
UMGS1603 sp900553265	2663359
UMGS1603 sp900759005	2224944
UMGS1633 sp900553645	1936169
WQXF01 sp009784985	2858310
WRFT01 sp009776385	1825509
WRGP01 sp009787135	2146559
CAG-1138 sp000434675	1428805.75
CAG-349 sp001940895	1263356
CAG-349 sp003539515	1396513.75
CAG-475 sp000434435	1512783
CAG-475 sp002297185	1394318
CAG-475 sp002308155	1229242
CAG-475 sp002308215	807432
CAG-475 sp002449145	1368134.875
CAG-475 sp002476605	1713396
CAG-475 sp002478945	1748774
CAG-475 sp900322215	1589682
CAG-475 sp900547975	1659988.5
CAG-475 sp900548005	1572052
CAG-475 sp900549225	1475101
CAG-475 sp900550855	1404594
CAG-475 sp900550915	1495469
CAG-475 sp900551145	1314629
CAG-475 sp900763875	1612484
CAG-475 sp900769205	1093650
CAG-917 sp000437555	1504909.5
HGM11377 sp900755035	1588484
JAAZIO01 sp012800805	1100213
UMGS1688 sp900544575	1519727
UMGS1688 sp900545885	1718615
UMGS1688 sp900553825	1080344
UMGS1688 sp900554085	1048718
UMGS1688 sp900754695	1471169
Christensenella hongkongensis	3050964.6666666665
Christensenella massiliensis	2560186
Christensenella minuta	2970875.5
Christensenella sp001678845	3026655
Christensenella sp014287795	3025891
Christensenella timonensis	2650850
HGM11616 sp900761075	2099335
NSJ-63 sp014384805	2029127
QAKS01 sp003343685	1075746
QANA01 sp003149735	1584793
QANA01 sp900554725	1193311
QANA01 sp902782475	1376693
UBA5399 sp002407725	2270330
UBA5399 sp003510345	2464339
UMGS743 sp900545085	1722400.5
CAG-1782 sp002315475	2272857
CAG-1782 sp002349735	1689495.5
CAG-1782 sp002439705	1739308
CAG-1782 sp012520515	1564032
CAG-1782 sp902766325	1725996
DTU072 sp001512685	1571032.3333333333
DTU072 sp012838805	1693851
Firm-09 sp001604065	1439312
Firm-09 sp002385605	1738103.5
JAAZJD01 sp012800525	1782069
JAAZJD01 sp012841525	1520689
MWEH01 sp002070965	2305474.5
MWEH01 sp012799455	1619389
WQYD01 sp009781445	1887622
DUVY01 sp012512255	1374679
DUVY01 sp012840805	1709419
GCA-900066905 sp900066905	2640569.5
HGM11327 sp900759935	1721592
HGM11417 sp900761895	2635273
JAAYQN01 sp012519285	1299562
MARSEILLE-P3954 sp900604345	2422126
NSJ-53 sp014384795	2223526
QALW01 sp003150515	1826189.6666666667
QALW01 sp900547955	1883725
QALW01 sp900552055	2258345
UMGS1322 sp900550765	2019321.5
UMGS1322 sp900769815	1503066
UMGS1338 sp900550805	1726898.5
QAND01 sp003150225	1465021
UMGS1975 sp900546685	1762934
UMGS1975 sp900556815	912080
UMGS1975 sp900751745	1845276
RUG350 sp900315995	1237600.6666666667
DTFZ01 sp011335035	1745966
SZUA-584 sp003249555	2969418
SZUA-584 sp012719815	2336743
HGM11367 sp900767835	1321435
HGM11367 sp900768425	1302571
HGM11372 sp900767715	1003444
RUG666 sp900321185	906017
RUG666 sp902788085	937619
UBA11490 sp003524095	1128953.5
UBA11517 sp003522085	821684.5
UBA11517 sp900551855	1085029
UBA11517 sp900555365	778564
UBA11517 sp900557645	949277
UBA11517 sp900753315	1019301
UBA11517 sp900768545	994595
UBA11517 sp902796285	987069
UBA4626 sp002406115	1043338
UBA4647 sp002438625	1308109
UBA5489 sp002424095	960543
UBA5893 sp002308915	1196715
UBA5893 sp002431905	1225989
UBA6345 sp002437945	1146455.5
UBA7584 sp002477805	1017069
UBA7862 sp002500135	1093918.5
UBA7862 sp009929275	1183635
UBA7867 sp002405615	1043433
UBA7868 sp002501285	1084641
UBA9845 sp003453435	706962
UBA9845 sp902796635	869076
UMGS1470 sp900552105	1005918
UMGS1470 sp900766395	1045654
UMGS1908 sp900556185	930712
UMGS2069 sp900554955	1027702.5
UMGS2069 sp900557585	893675
UMGS2069 sp900557695	941305
UMGS2070 sp900557655	895548
UMGS687 sp900544595	899781.5
UMGS687 sp900545735	919043.5
UMGS687 sp900551705	909805
WQSK01 sp009787915	1109731
WQZR01 sp009780625	966612
WRAD01 sp009780065	1200606
WRAD01 sp009780375	688659
WRAD01 sp009784375	1080346
WRAD01 sp009784555	1120884
WRAD01 sp009784665	1094976
WRCD01 sp009784185	1163845
UBA1431 sp002329665	1633282.5
UBA1428 sp002329335	2577954
UBA7102 sp002315655	2652802
UBA7102 sp002492415	2529690
UBA7102 sp900760085	2310238
CABKMX01 sp902373595	1324974
HGM11368 sp900772745	1306285
RACS-045 sp013316135	1493885
UBA3700 sp002372775	1791480
UBA6094 sp002435915	1912466
UBA941 sp002293365	3196541
JAAYXU01 sp012515725	1916362
UMGS416 sp900542005	2901170
WQRI01 sp009786825	1699646
DUOD01 sp012838995	1924712
Mahella australiensis	3135972
Caldicoprobacter oshimai	2665985
DTU074 sp001513075	2631262
DTU074 sp001513505	2369084.5
DTU074 sp002385885	2072319
DTU083 sp001512915	1715256.3333333333
DTU083 sp012838915	2183753
DUOA01 sp012839095	2737519
DURK01 sp012837325	2216312
DUSN01 sp012842605	3281665
JAAZHD01 sp012510895	2787902
UBA3906 sp002391555	1874787
UBA4874 sp002398065	2541240.5
UBA4874 sp002399435	2565274
UBA5454 sp002426555	1654937
UBA5454 sp012512335	2907228
JAAYGY01 sp012522165	2321873
JAAYGY01 sp012735575	2588171
JAAYSJ01 sp012518395	2158717
JAAYTG01 sp012518075	2113754
UBA3941 sp002385665	2226197
UBA3941 sp012518535	2115729
JAAZLT01 sp012799205	2116068
UBA3920 sp002386065	1897997.5
Xylanivirga thermophila	2937341
Caldanaerobius fijiensis	2760766
Caldanaerobius polysaccharolyticus	2499862
Calorimonas adulescens	2595951
UBA4877 sp002399285	1974908
UBA4877 sp002399345	1366603.3333333333
Caldicellulosiruptor acetigenus	2689069.6666666665
Caldicellulosiruptor bescii	2935516.1739130435
Caldicellulosiruptor danielii	2834482
Caldicellulosiruptor hydrothermalis	2770676
Caldicellulosiruptor kronotskyensis	2843785
Caldicellulosiruptor morganii	2488483
Caldicellulosiruptor naganoensis	2514985
Caldicellulosiruptor obsidiansis	2532343
Caldicellulosiruptor owensensis	2234451.3333333335
Caldicellulosiruptor saccharolyticus	2751517
Caldanaerobacter subterraneus	2482192.4285714286
Thermoanaerobacter ethanolicus	2661481.75
Thermoanaerobacter kivui	2397824
Thermoanaerobacter pseudethanolicus	2192140.3
Thermoanaerobacter sp000445185	2614610
Thermoanaerobacter sp012840485	2654849
Thermoanaerobacter thermocopriae	2416459
Thermoanaerobacter uzonensis	2559256
Thermoanaerobacter wiegelii	2785056
Thermoanaerobacterium aotearoense	2785361
Thermoanaerobacterium saccharolyticum_A	2833212
Thermoanaerobacterium sp002102475	2650208.5
Thermoanaerobacterium sp900205865	3403093
Thermoanaerobacterium thermosaccharolyticum	2769708.8571428573
Thermoanaerobacterium xylanolyticum	2534358
Biomaibacter acetigenes	3462700
Biomaibacter sp012840135	3177128
DTU063 sp001512695	2004427
DTU063 sp012842445	2019907
DUNY01 sp012839145	2577349
DUTQ01 sp012841995	1713831
Tepidanaerobacter acetatoxydans	2760559.5
Tepidanaerobacter sp001896545	2370897
Tepidanaerobacter syntrophicus	2312144.3333333335
Caldanaerovirga acetigignens	2264710
Fervidicola ferrireducens	2439065
Thermosediminibacter litoriperuensis	2344789
Thermosediminibacter oceani	2280035
Thermovenabulum gondwanense	2282800
ZC4RG34 sp003242255	1963094
Ch38 sp013178105	3129209
DUOC01 sp012839065	1736926
UBA3567 sp002376045	3154907
Dehalobacterium formicoaceticum	3766545
DUPU01 sp012838175	2408103
Formamonas warabiya	6441270
HGM13862 sp012515255	1277615
HGM13862 sp900760825	1672174
UBA4068 sp002382665	2043844
UBA4068 sp002419055	2057705
UBA5757 sp002418965	1937085
WRDJ01 sp009783495	1141414
WRHF01 sp009783415	2816309
WRKD01 sp009778255	2196245
WRKD01 sp009782975	926981
UBA4997 sp002398485	1710126
UBA5755 sp002419005	1486488.5
UBA7702 sp002482535	2583072
UBA7702 sp902766525	1543105
UBA7702 sp902796855	2112913
CEB3 sp001029295	5306296
Desulfitobacterium chlororespirans	5606984
Desulfitobacterium dehalogenans	4167477.3333333335
Desulfitobacterium dichloroeliminans	3624449
Desulfitobacterium hafniense	5390851.444444444
Desulfitobacterium sp012799495	2454910
Desulfitobacterium_A metallireducens	3176073
Desulfosporosinus acididurans	4764480
Desulfosporosinus acidiphilus	4991181
Desulfosporosinus fructosivorans	6122266
Desulfosporosinus hippei	4939873
Desulfosporosinus lacus	5558020
Desulfosporosinus meridiei	4873567
Desulfosporosinus orientis	5863081
Desulfosporosinus sp000224515	5702338
Desulfosporosinus sp000765145	4744842
Desulfosporosinus sp000770645	2553037.6
Desulfosporosinus sp000960765	5311733
Desulfosporosinus sp000961805	6339318.666666667
Desulfosporosinus sp001516045	6234251
Desulfosporosinus sp001707885	4523251
Desulfosporosinus sp001936615	5292883
Desulfosporosinus sp002196705	5121574
Desulfosporosinus sp002404215	2901012
Desulfosporosinus sp002413075	3374817.6666666665
Desulfosporosinus sp003132105	2805127
Desulfosporosinus sp003513495	4472298.666666667
Desulfosporosinus sp004766055	4272165
Desulfosporosinus youngiae	5660978
UBA2264 sp002347475	2318516
Dehalobacter restrictus	3081590
Dehalobacter sp004343605	2913574
Dehalobacter sp009910795	3370543
Dichloromethanomonas elyunquensis	2076422
Dichloromethanomonas sp012517475	3681109
DUML01 sp012839895	2840031
Gracilibacter sp001516055	4105436
JAAYMU01 sp012520405	2535619
JAAYMU01 sp012521215	2516315
JAAYMU01 sp012523535	2274083
JAAYSI01 sp012524045	2456151
Syntrophobotulus glycolicus	3406739
UBA6116 sp002423425	1844795
WRJI01 sp009778595	2833927
WRJI01 sp009782825	2987914
WRJI01 sp009783315	3015948
Heliobacillus mobilis	4116862
Heliobacterium chlorum	4147899
Heliobacterium_A gestii	3685747
Heliobacterium_A modesticaldum	3075407
Heliobacterium_A undosum	3813851
Heliophilum fasciatum	3142229
Heliorestis acidaminivorans	3006840
Heliorestis convoluta	3218981
Ammonifex degensii	2157067
Ammonifex thiophilus	2111834
SURF-55 sp003604985	1824318
SURF-55 sp012961725	1807355
Thermodesulfitimonas autotrophica	2177741
Desulfopertinax cowenii	1779362.5
Desulfopertinax sp002375985	2038031.5
Desulforudis audaxviator	2280992
Desulforudis sp002294005	1514949
SURF-60 sp003604975	3136726
UBA12532 sp003445475	1238291
UBA12532 sp011048115	2125878
Carboxydothermus hydrogenoformans	2431621.6666666665
Carboxydothermus islandicus	2386596
Carboxydothermus pertinax	2465639
BRHc4a sp000802095	4618364.5
BRHc4a sp000961585	3493817
Desulfocucumis palustris	3701809
Desulfocucumis sp000961595	3624575
JAAXTT01 sp013336365	1638509
Desulfofarcimen acetoxidans	4545624
Desulfofarcimen_A intricatum	2981061
Desulfohalotomaculum alkaliphilum	2622239
Desulfotomaculum aeronauticum	4020963
Desulfotomaculum aquiferis	3570183
Desulfotomaculum ferrireducens	3240180
Desulfotomaculum hydrothermale	2661903
Desulfotomaculum nigrificans	2972521
Desulfotomaculum profundi	3536457
Desulfotomaculum putei	3116019
Desulfotomaculum reducens	3608104
Desulfotomaculum ruminis	3969014
MES5 sp009711615	3168988
BRH-c8a sp000961575	3588404.6666666665
BRH-c8a sp009781965	2555837
Desulfallas_A alcoholivorax	3471050
Desulfallas_A arcticus	5215335
Desulfallas_B geothermicus	3652244
Sporotomaculum gibsoniae	4855529
Sporotomaculum syntrophicum	3352116
Sporotomaculum thermosapovorans	2962458
Desulfofundulus australicus	2768255.5
Desulfofundulus kuznetsovii	3681142
Desulfofundulus salinum	2886683
Desulfofundulus thermosubterraneus	3413166
Desulfofundulus_A thermobenzoicus	3407545.5
Desulfotomaculum_G copahuensis	3628787
Desulfovirgula thermocuniculi	3060447
Desulfurispora thermophila	2821579
46-80 sp002382755	1956355
46-80 sp002418775	2291741
46-80 sp003485325	2119431
46-80 sp003513005	2437421
SCADC1-2-3 sp000681355	1867739.5714285714
SCADC1-2-3 sp002327235	2196726.5
SCADC1-2-3 sp002402825	1821946
SCADC1-2-3 sp003445555	1685312
UBA4053 sp002382125	1231282
UBA4053 sp003457075	1111031
DTU098 sp001512635	2443670.6666666665
DTU098 sp002305915	2575466
DTU098 sp002408725	2243134
MVQK01 sp002067395	3274891
MVQK01 sp002067515	2355365
MVQL01 sp002067205	4758046
MVRN01 sp002067965	2541086
Pelotomaculum thermopropionicum	2805068
Pelotomaculum_B propionicicum	3793343
Pelotomaculum_C schinkii	4451417
UBA3102 sp002365865	1588490
UBA3103 sp002365855	2384355
UBA4789 sp002402945	1934053
UBA4789 sp012518875	2124388
UBA4789 sp013201395	2363537
VENG01 sp009711705	4298674
Calderihabitans maritimus	3064849
Desulfitibacter alkalitolerans	4361351
Desulfitibacter sp001515945	3853576
41-269 sp001508005	1440418
41-269 sp012523575	1635810
DTU086 sp001513335	1844467.5
JAAYRB01 sp012519005	1807391
DULZ01 sp012840125	2470447
JAAZDD01 sp012512955	2037796
JAAZDD01 sp012520135	2654511
DUOV01 sp012838615	2548774
JACIYF01 sp014360065	3040320
JAAYGJ01 sp012727745	1801424
Moorella glycerini	3559563
Moorella humiferrea	2628568
Moorella mulderi	2999839
Moorella sp002383405	2012268
Moorella sp003116935	3266159
Moorella sp006538365	3023093.5
Moorella stamsii	3452989
Moorella thermoacetica	2674657.9411764704
Moorella thermoacetica_A	2554910
SpSt-1133 mulderi_A	1398144
Thermanaeromonas toyohensis	3334124
UBA12545 sp003509545	1723613.5
UBA12545 sp013167955	2676999
JACIYD01 sp014360105	2295467
SLTJ01 sp004347685	3118987
PH28-bin88 sp000987045	4981858
UBA2598 sp002339345	2440742
UBA1874 sp002352935	1579730
PHAD01 sp002841595	2784870
Thermoanaerosceptrum fracticalcis	3805411
UBA5318 sp002408285	2717102
UBA6129 sp002422465	2796886
DTU073 sp001512665	1649661.5
DUTS01 sp012841935	1321702
DUTS01 sp012842035	1428491
UBA3937 sp002385735	1702735
UBA5356 sp002407935	2034186
UBA5745 sp002435905	2130368
WRMS01 sp009776595	1986666
WRMS01 sp009777025	2111827
WRMS01 sp009782505	1979164
BICA1-8 sp000802045	3976663
BICA1-8 sp000961765	4512870
JAAXZE01 sp012720075	2642509
JAAZJU01 sp012800195	2013289
UBA3933 sp002385805	2010008.5
Desulfonispora thiosulfatigenes	2412168
Peptococcus niger	1968473
QAKL01 sp003343815	1413029
UBA7185 sp002491065	2186681.8
UBA7185 sp900556545	2250091
UBA7185 sp900756555	2481411
UMGS1590 sp900552455	2433444
UMGS1590 sp900553245	1844362.5
UMGS1590 sp900759105	2228600
SKKY01 sp007123515	1563283
SKKY01 sp009930175	1792188
Ch109 sp013178275	4772761
JAAYQE01 sp012519455	2370527
JAAZDI01 sp012512295	2009702
Ch66 sp013178045	2273016
DTU052 sp001512495	2241587.25
DTU052 sp002329495	2279885
DTU052 sp012728655	2312510
DTU052 sp012729505	2454348
DTU018 sp001513155	2569324.5
DTU018 sp002305535	2551273.5
DTU018 sp003444615	2098824
DTU019 sp001512785	2249055.3333333335
DTU019 sp002398825	3261691
DTU019 sp002402575	2142375
DUSB01 sp012840625	2043654
JAAYBS01 sp012718855	2087088
JAAYJK01 sp012520725	2640730
JAAYJK01 sp012522955	2534859
JAAYRQ01 sp012518685	1932574
JACIYB01 sp014360155	2188749
PHAA01 sp002840245	3465716
PHAA01 sp012522705	2502708
PHAA01 sp012798055	1807597
PWPP01 sp003558625	1370427
Syntrophocurvum alkaliphilum	2360781
Syntrophomonas methylbutyratica	2750540.8
Syntrophomonas wolfei	2936195
Syntrophomonas_A palmitatica	2581434
Syntrophomonas_A sp012729835	3131918
Syntrophomonas_B sp012729495	2940669
Syntrophomonas_B zehnderi	2944717
Thermosyntropha lipolytica	2169229
UBA1368 sp002305965	2004244
UBA1368 sp012511795	2891362
UBA1368 sp012515055	2228246
UBA4844 sp002398105	3079833
UBA4844 sp002424365	2472597
UBA4844 sp012729715	2674193
UBA4844 sp012839665	2222737
UBA4851 sp002408445	2659846.285714286
UBA5314 sp002410325	4006053
JAAYAC01 sp012719535	2492346
JAAZLJ01 sp012799365	2241402
Syntrophothermus lipocalidus	2616894.3333333335
50-218 sp001508855	1785935
Ch130 sp013177945	2712212
DTU068 sp001513545	1844390.6666666667
DTU068 sp012516535	1842441
DTU068 sp012840405	2125929
DTU068 sp012842275	1541457
DULK01 sp012840385	2697668
DULK01 sp902812385	2725679
DULK01 sp902812435	1948289
Palsa-1188 sp003132605	1475832
Palsa-1188 sp003160265	2250714
Syntrophaceticus schinkii	2652926.3333333335
Syntrophaceticus sp002397275	2854686
Syntrophaceticus sp002426495	2295949
Syntrophaceticus sp012839645	2192697
Thermacetogenium phaeum	2453275
TC1 sp001584725	1622248
WTXA01 sp009773805	1683600.5
SKMO01 sp007121025	2233476
UBA5767 sp002418765	2146242
Carboxydocella thermautotrophica	2659631.6
Thermincola ferriacetica	3168071.5
GW-Firmicutes-8 sp002840165	2655193
UBA2595 sp002339745	1721509
W-Firmicutes-14 sp002840275	3654550
DUMD01 sp012840065	2001112
Acidaminococcus fermentans	2110020.5
Acidaminococcus fermentans_A	2170413
Acidaminococcus intestini	2263550.3333333335
Acidaminococcus massiliensis	2669996
Acidaminococcus provencensis	2380144.2
Acidaminococcus sp000437815	2169552.6666666665
Acidaminococcus sp900314165	2630972
Acidaminococcus sp900315205	2267341.1666666665
Acidaminococcus sp900538365	2051993
Acidaminococcus sp900554515	1062792
Acidaminococcus sp900770265	1967662
Acidaminococcus sp902796945	2169265
Acidaminococcus timonensis	2034078
JAAYAE01 sp012719555	2103078
JAAYIB01 sp012744295	1735219
Phascolarctobacterium faecium	2379215.3571428573
